contact_probability,duration_generations,learn_base,learn_cognition,level_difficulty,teaching_max,innovation_rate,non_speciality_factor,skill_fitness_benefit,brain_cost,extra_models_max,recombination_strength,migration_scale,infrastructure_steepness,primary_ignitions,replicates,primary_probability,permissive_probability,strict_probability,median_final_repertoire,median_final_primary_fraction
0.1827254773623466,86.63434218463132,0.6807112223157178,0.24696359585524644,0.07777051414010532,0.19395097069648415,0.41556300091792425,0.013745936183277215,0.08207678115927297,0.309566137700256,3.57090440950357,6.311224670202808,0.017320283675348363,16.94590013320679,0,3,0.0,0.0,0.0,6.203125,0.09375
0.1161910668820327,48.53851547212966,0.672412225582196,0.32279586925245274,0.05528532359364893,0.22268533876391242,0.45786870736349844,0.0023308600425491167,0.0860496420468726,0.6121189187139506,6.131166748513518,7.700126430864541,0.06041403395408086,14.627992338261537,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,18.46875,0.615625
0.06511069411813106,53.42872896204795,0.6727724586566969,0.37808217064355076,0.06459368873130023,0.3576698202761431,0.3927460963473052,0.003227965259635344,0.057660238284080054,0.7378113250723408,1.6628288093826384,7.996107671764409,0.07471517999057561,8.032607238372961,3,3,1.0,1.0,1.0,27.071875,0.990625
0.10303596241190277,38.58838134314688,0.6088321746611128,0.38363329307158534,0.05383690037188416,0.23063024324245962,0.39735748015537886,0.013344871846742547,0.050900788089797894,0.747397571412938,2.8768809578308887,2.9952762943678275,0.08433331869673111,16.720977756480362,0,3,0.0,0.0,0.0,3.746875,0.0
0.18849494067514455,36.77955072798494,0.6117509527204523,0.21933910557725686,0.07395148386610964,0.19770111179020303,0.3743279245082714,0.0013072009276928463,0.06077146311313763,0.4713977802865128,4.202230739605216,5.716044319928148,0.053178096324433405,16.872743584371612,0,3,0.0,0.0,0.0,3.215625,0.0
0.14787458395389452,78.6651313450441,0.6855545216952004,0.22679895190627986,0.06894279333052189,0.20941159880419527,0.615369615243335,0.005324366907701175,0.09991287529094678,0.5848822759400958,5.10538643688413,4.12947628776538,0.07425205353990465,7.357205079699545,0,3,0.0,0.0,0.0,5.8,0.0
0.19030275418598266,82.14296581492749,0.6690483118918513,0.3519146251596375,0.06945990526365707,0.3717676612058564,0.37256887796547017,0.0019703994371391993,0.03227338116844837,0.45719826496334626,4.397793767145547,6.861076450268394,0.08893429616277952,14.022366547234647,2,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,26.86875,0.9875
0.020855243473596376,50.919454012469046,0.6298578815394411,0.30904738422338457,0.04855244109159848,0.22439663438428356,0.45248579388034255,0.001828221306913035,0.04495620214387323,0.4108397487465668,6.3936937159447655,4.248873032431153,0.04151342092752054,17.41780262239068,0,3,0.0,0.0,0.0,4.296875,0.0
0.07390359580030463,48.14836151132289,0.6747536181549207,0.29319851256810237,0.06978207032353814,0.2456881774675956,0.3801467799853075,0.0007240198200688385,0.03877137564282844,0.7722284336468171,6.910232704577112,6.707679174362639,0.06155246345410094,10.67416375493083,0,3,0.0,0.0,0.0,4.103125,0.0
0.15093335815352804,76.63799864858754,0.684958384858965,0.28564822487812813,0.0706173674352597,0.2072353148127143,0.6236042842721932,0.0006953778910159409,0.06256312761101646,0.7087654936000797,5.520516943985749,6.831337232730349,0.08695843826219359,13.895653169116304,0,3,0.0,0.0,0.0,4.390625,0.0
